Año,Mes,Lote,Residuo,Distrito,Nombre distrito,Total,ID
2024,February,2,Papel-carton,20,San Blas-Canillejas,319.66,2024-Febrero-20-2-Papel-carton
2024,February,2,Papel-carton,21,Barajas,92.6,2024-Febrero-21-2-Papel-carton
2024,February,2,Pilas,3,Retiro,0.037365419,2024-Febrero-3-2-Pilas
2024,February,2,Pilas,4,Salamanca,0.090765757,2024-Febrero-4-2-Pilas
2024,February,2,Pilas,5,Chamartín,0.101039558,2024-Febrero-5-2-Pilas
2024,February,2,Pilas,14,Moratalaz,0.049482855,2024-Febrero-14-2-Pilas
2024,February,2,Pilas,15,Ciudad Lineal,0.087959959,2024-Febrero-15-2-Pilas
2024,February,2,Pilas,16,Hortaleza,0.172778425,2024-Febrero-16-2-Pilas
2024,February,2,Pilas,19,Vicálvaro,0.073827,2024-Febrero-19-2-Pilas
2024,February,2,Pilas,20,San Blas-Canillejas,0.07881692,2024-Febrero-20-2-Pilas
2024,February,2,Pilas,21,Barajas,0.081046619,2024-Febrero-21-2-Pilas
2024,February,2,Puntos Limpios,3,Retiro,3.34,2024-Febrero-3-2-Puntos Limpios
2024,February,2,Puntos Limpios,5,Chamartín,110.96,2024-Febrero-5-2-Puntos Limpios
2024,February,2,Puntos Limpios,14,Moratalaz,70.12,2024-Febrero-14-2-Puntos Limpios
2024,February,2,Puntos Limpios,15,Ciudad Lineal,77.18,2024-Febrero-15-2-Puntos Limpios
2024,February,2,Puntos Limpios,16,Hortaleza,65.7,2024-Febrero-16-2-Puntos Limpios
2024,February,2,Puntos Limpios,19,Vicálvaro,34.14,2024-Febrero-19-2-Puntos Limpios
2024,February,2,Puntos Limpios,20,San Blas-Canillejas,61.64,2024-Febrero-20-2-Puntos Limpios
2024,February,2,Puntos Limpios,21,Barajas,39.94,2024-Febrero-21-2-Puntos Limpios
2024,February,2,Rcd,3,Retiro,14.62,2024-Febrero-3-2-Rcd
2024,February,2,Rcd,4,Salamanca,45.48,2024-Febrero-4-2-Rcd
2024,February,2,Rcd,5,Chamartín,151.48,2024-Febrero-5-2-Rcd
2024,February,2,Rcd,14,Moratalaz,55.46,2024-Febrero-14-2-Rcd
2024,February,2,Rcd,15,Ciudad Lineal,122.63,2024-Febrero-15-2-Rcd
2024,February,2,Rcd,16,Hortaleza,89.44,2024-Febrero-16-2-Rcd
2024,February,2,Rcd,19,Vicálvaro,85.23,2024-Febrero-19-2-Rcd
2024,February,2,Rcd,20,San Blas-Canillejas,72.88,2024-Febrero-20-2-Rcd
2024,February,2,Rcd,21,Barajas,66.73,2024-Febrero-21-2-Rcd
2024,February,2,Resto,3,Retiro,1185.32,2024-Febrero-3-2-Resto
2024,February,2,Resto,4,Salamanca,1585.36,2024-Febrero-4-2-Resto
2024,February,2,Resto,5,Chamartín,1694.5,2024-Febrero-5-2-Resto
2024,February,2,Resto,14,Moratalaz,1006.44,2024-Febrero-14-2-Resto
2024,February,2,Resto,15,Ciudad Lineal,2643.72,2024-Febrero-15-2-Resto
2024,February,2,Resto,16,Hortaleza,2157.86,2024-Febrero-16-2-Resto
2024,February,2,Resto,19,Vicálvaro,1499.44,2024-Febrero-19-2-Resto
2024,February,2,Resto,20,San Blas-Canillejas,2060.34,2024-Febrero-20-2-Resto
2024,February,2,Resto,21,Barajas,781.2,2024-Febrero-21-2-Resto
2024,February,2,Ropa,3,Retiro,4.3,2024-Febrero-3-2-Ropa
2024,February,2,Ropa,4,Salamanca,9,2024-Febrero-4-2-Ropa
2024,February,2,Ropa,5,Chamartín,13.02,2024-Febrero-5-2-Ropa
2024,February,2,Ropa,14,Moratalaz,5.2,2024-Febrero-14-2-Ropa
2024,February,2,Ropa,15,Ciudad Lineal,6.47,2024-Febrero-15-2-Ropa
2024,February,2,Ropa,16,Hortaleza,6.85,2024-Febrero-16-2-Ropa
2024,February,2,Ropa,19,Vicálvaro,5.58,2024-Febrero-19-2-Ropa
2024,February,2,Ropa,20,San Blas-Canillejas,8.59,2024-Febrero-20-2-Ropa
2024,February,2,Ropa,21,Barajas,5.09,2024-Febrero-21-2-Ropa
2024,February,2,Vidrio,3,Retiro,328.1,2024-Febrero-3-2-Vidrio
2024,February,2,Vidrio,4,Salamanca,288.2,2024-Febrero-4-2-Vidrio
2024,February,2,Vidrio,5,Chamartín,222.92,2024-Febrero-5-2-Vidrio
2024,February,2,Vidrio,14,Moratalaz,223.64,2024-Febrero-14-2-Vidrio
2024,February,2,Vidrio,15,Ciudad Lineal,165.12,2024-Febrero-15-2-Vidrio
2024,February,2,Vidrio,16,Hortaleza,150.86,2024-Febrero-16-2-Vidrio
2024,February,2,Vidrio,19,Vicálvaro,107.08,2024-Febrero-19-2-Vidrio
2024,February,2,Vidrio,20,San Blas-Canillejas,193.24,2024-Febrero-20-2-Vidrio
2024,February,2,Vidrio,21,Barajas,132.4,2024-Febrero-21-2-Vidrio
2024,February,2,Vidrio Comercial,4,Salamanca,142.26,2024-Febrero-4-2-Vidrio Comercial
2024,February,3,Animales Muertos,99,Sin Distrito,8.94,2024-Febrero-99-3-Animales Muertos
2024,February,3,Carton Comercial,2,Arganzuela,37.7,2024-Febrero-2-3-Carton Comercial
2024,February,3,Carton Comercial,11,Carabanchel,40.18,2024-Febrero-11-3-Carton Comercial
2024,February,3,Carton Comercial,12,Usera,41.72,2024-Febrero-12-3-Carton Comercial
2024,February,3,Carton Comercial,13,Puente de Vallecas,42.38,2024-Febrero-13-3-Carton Comercial
2024,February,3,Carton Comercial,17,Villaverde,24.56,2024-Febrero-17-3-Carton Comercial
2024,February,3,Carton Comercial,18,Villa de Vallecas,21.04,2024-Febrero-18-3-Carton Comercial
2024,February,3,Clinicos,12,Usera,167.76,2024-Febrero-12-3-Clinicos
2024,February,3,Clinicos,13,Puente de Vallecas,37.66,2024-Febrero-13-3-Clinicos
2024,February,3,Envases,2,Arganzuela,464.76,2024-Febrero-2-3-Envases
2024,February,3,Envases,11,Carabanchel,951.16,2024-Febrero-11-3-Envases
2024,February,3,Envases,12,Usera,468.46,2024-Febrero-12-3-Envases
2024,February,3,Envases,13,Puente de Vallecas,812.82,2024-Febrero-13-3-Envases
2024,February,3,Envases,17,Villaverde,392.46,2024-Febrero-17-3-Envases
2024,February,3,Envases,18,Villa de Vallecas,366.36,2024-Febrero-18-3-Envases
2024,February,3,Organica,2,Arganzuela,750.28,2024-Febrero-2-3-Organica
2024,February,3,Organica,11,Carabanchel,1461.78,2024-Febrero-11-3-Organica
2024,February,3,Organica,12,Usera,866.08,2024-Febrero-12-3-Organica
2024,February,3,Organica,13,Puente de Vallecas,1464.14,2024-Febrero-13-3-Organica
2024,February,3,Organica,17,Villaverde,1116.9,2024-Febrero-17-3-Organica
2024,February,3,Organica,18,Villa de Vallecas,1823.04,2024-Febrero-18-3-Organica
2024,February,3,Papel-carton,2,Arganzuela,354.04,2024-Febrero-2-3-Papel-carton
2024,February,3,Papel-carton,11,Carabanchel,297.5,2024-Febrero-11-3-Papel-carton
2024,February,3,Papel-carton,12,Usera,182.5,2024-Febrero-12-3-Papel-carton
2024,February,3,Papel-carton,13,Puente de Vallecas,252,2024-Febrero-13-3-Papel-carton
2024,February,3,Papel-carton,17,Villaverde,193.36,2024-Febrero-17-3-Papel-carton
2024,February,3,Papel-carton,18,Villa de Vallecas,165.86,2024-Febrero-18-3-Papel-carton
2024,February,3,Pilas,2,Arganzuela,0.083376414,2024-Febrero-2-3-Pilas
2024,February,3,Pilas,11,Carabanchel,0.148055066,2024-Febrero-11-3-Pilas
2024,February,3,Pilas,12,Usera,0.127813203,2024-Febrero-12-3-Pilas
2024,February,3,Pilas,13,Puente de Vallecas,0.078316051,2024-Febrero-13-3-Pilas
2024,February,3,Pilas,17,Villaverde,0.071598245,2024-Febrero-17-3-Pilas
2024,February,3,Pilas,18,Villa de Vallecas,0.039300663,2024-Febrero-18-3-Pilas
2024,February,3,Pilas,99,Sin Distrito,5.345,2024-Febrero-99-3-Pilas
2024,February,3,Puntos Limpios,2,Arganzuela,66.3,2024-Febrero-2-3-Puntos Limpios
2024,February,3,Puntos Limpios,11,Carabanchel,62.78,2024-Febrero-11-3-Puntos Limpios
2024,February,3,Puntos Limpios,12,Usera,38.02,2024-Febrero-12-3-Puntos Limpios
2024,February,3,Puntos Limpios,13,Puente de Vallecas,42.36,2024-Febrero-13-3-Puntos Limpios
2024,February,3,Puntos Limpios,17,Villaverde,44.9,2024-Febrero-17-3-Puntos Limpios
2024,February,3,Puntos Limpios,18,Villa de Vallecas,80,2024-Febrero-18-3-Puntos Limpios
2024,February,3,Rcd,2,Arganzuela,37.85,2024-Febrero-2-3-Rcd
2024,February,3,Rcd,11,Carabanchel,93.77,2024-Febrero-11-3-Rcd
2024,February,3,Rcd,12,Usera,68.34,2024-Febrero-12-3-Rcd
2024,February,3,Rcd,13,Puente de Vallecas,43.67,2024-Febrero-13-3-Rcd
2024,February,3,Rcd,17,Villaverde,94.21,2024-Febrero-17-3-Rcd
2024,February,3,Rcd,18,Villa de Vallecas,50.09,2024-Febrero-18-3-Rcd
2024,February,3,Resto,2,Arganzuela,1522.58,2024-Febrero-2-3-Resto
2024,February,3,Resto,11,Carabanchel,3501.88,2024-Febrero-11-3-Resto
2024,February,3,Resto,12,Usera,1401.72,2024-Febrero-12-3-Resto
2024,February,3,Resto,13,Puente de Vallecas,3034.16,2024-Febrero-13-3-Resto
2024,February,3,Resto,17,Villaverde,2223.04,2024-Febrero-17-3-Resto
2024,February,3,Resto,18,Villa de Vallecas,2205.5,2024-Febrero-18-3-Resto
2024,February,3,Ropa,2,Arganzuela,9.8,2024-Febrero-2-3-Ropa
2024,February,3,Ropa,11,Carabanchel,8.865,2024-Febrero-11-3-Ropa
2024,February,3,Ropa,12,Usera,5.415,2024-Febrero-12-3-Ropa
2024,February,3,Ropa,13,Puente de Vallecas,10.105,2024-Febrero-13-3-Ropa
2024,February,3,Ropa,17,Villaverde,8.535,2024-Febrero-17-3-Ropa
2024,February,3,Ropa,18,Villa de Vallecas,7.25,2024-Febrero-18-3-Ropa
2024,February,3,Vidrio,2,Arganzuela,166.48,2024-Febrero-2-3-Vidrio
2024,February,3,Vidrio,11,Carabanchel,181.54,2024-Febrero-11-3-Vidrio
2024,February,3,Vidrio,12,Usera,157.74,2024-Febrero-12-3-Vidrio
2024,February,3,Vidrio,13,Puente de Vallecas,185.26,2024-Febrero-13-3-Vidrio
2024,February,3,Vidrio,17,Villaverde,186.18,2024-Febrero-17-3-Vidrio
2024,February,3,Vidrio,18,Villa de Vallecas,172.76,2024-Febrero-18-3-Vidrio
2024,March,1,Cama De Caballo,9,Moncloa-Aravaca,126.085,2024-Marzo-9-1-Cama De Caballo
2024,March,1,Carton Comercial,1,Centro,248.22,2024-Marzo-1-1-Carton Comercial
2024,March,1,Carton Comercial,6,Tetuán,67.7,2024-Marzo-6-1-Carton Comercial
2024,March,1,Carton Comercial,7,Chamberí,98.02,2024-Marzo-7-1-Carton Comercial
2024,March,1,Carton Comercial,8,Fuencarral-El Pardo,27.58,2024-Marzo-8-1-Carton Comercial
2024,March,1,Carton Comercial,10,Latina,36.56,2024-Marzo-10-1-Carton Comercial
2024,March,1,Clinicos,1,Centro,179.12,2024-Marzo-1-1-Clinicos
2024,March,1,Clinicos,6,Tetuán,17.02,2024-Marzo-6-1-Clinicos
2024,March,1,Clinicos,8,Fuencarral-El Pardo,310.08,2024-Marzo-8-1-Clinicos
2024,March,1,Clinicos,9,Moncloa-Aravaca,252.78,2024-Marzo-9-1-Clinicos
2024,March,1,Clinicos,10,Latina,31.6,2024-Marzo-10-1-Clinicos
2024,March,1,Contenedores De Ropa,8,Fuencarral-El Pardo,0.54,2024-Marzo-8-1-Contenedores De Ropa
2024,March,1,Contenedores De Ropa,9,Moncloa-Aravaca,0.18,2024-Marzo-9-1-Contenedores De Ropa
2024,March,1,Envases,1,Centro,327.84,2024-Marzo-1-1-Envases
2024,March,1,Envases,6,Tetuán,481.18,2024-Marzo-6-1-Envases
2024,March,1,Envases,7,Chamberí,504.04,2024-Marzo-7-1-Envases
2024,March,1,Envases,8,Fuencarral-El Pardo,709,2024-Marzo-8-1-Envases
2024,March,1,Envases,9,Moncloa-Aravaca,451.64,2024-Marzo-9-1-Envases
2024,March,1,Envases,10,Latina,728.6,2024-Marzo-10-1-Envases
2024,March,1,Organica,1,Centro,2250.26,2024-Marzo-1-1-Organica
2024,March,1,Organica,6,Tetuán,1090.46,2024-Marzo-6-1-Organica
2024,March,1,Organica,7,Chamberí,1134.4,2024-Marzo-7-1-Organica
2024,March,1,Organica,8,Fuencarral-El Pardo,1594.4,2024-Marzo-8-1-Organica
2024,March,1,Organica,9,Moncloa-Aravaca,1101.6,2024-Marzo-9-1-Organica
2024,March,1,Organica,10,Latina,1404.52,2024-Marzo-10-1-Organica
2024,March,1,Papel-carton,1,Centro,498.98,2024-Marzo-1-1-Papel-carton
2024,March,1,Papel-carton,6,Tetuán,393.32,2024-Marzo-6-1-Papel-carton
2024,March,1,Papel-carton,7,Chamberí,288.98,2024-Marzo-7-1-Papel-carton
2024,March,1,Papel-carton,8,Fuencarral-El Pardo,657.46,2024-Marzo-8-1-Papel-carton
2024,March,1,Papel-carton,9,Moncloa-Aravaca,284.58,2024-Marzo-9-1-Papel-carton
2024,March,1,Papel-carton,10,Latina,343.88,2024-Marzo-10-1-Papel-carton
2024,March,1,Pilas,1,Centro,0.107370299,2024-Marzo-1-1-Pilas
2024,March,1,Pilas,6,Tetuán,0.126339939,2024-Marzo-6-1-Pilas
2024,March,1,Pilas,7,Chamberí,0.083538329,2024-Marzo-7-1-Pilas
2024,March,1,Pilas,8,Fuencarral-El Pardo,0.131152253,2024-Marzo-8-1-Pilas
2024,March,1,Pilas,9,Moncloa-Aravaca,0.0818616,2024-Marzo-9-1-Pilas
2024,March,1,Pilas,10,Latina,0.154087295,2024-Marzo-10-1-Pilas
2024,March,1,Puntos Limpios,8,Fuencarral-El Pardo,149.7,2024-Marzo-8-1-Puntos Limpios
2024,March,1,Puntos Limpios,9,Moncloa-Aravaca,51.78,2024-Marzo-9-1-Puntos Limpios
2024,March,1,Puntos Limpios,10,Latina,98.78,2024-Marzo-10-1-Puntos Limpios
2024,March,1,Rcd,1,Centro,140.215,2024-Marzo-1-1-Rcd
2024,March,1,Rcd,6,Tetuán,18.445,2024-Marzo-6-1-Rcd
2024,March,1,Rcd,7,Chamberí,44.86,2024-Marzo-7-1-Rcd
2024,March,1,Rcd,8,Fuencarral-El Pardo,135.675,2024-Marzo-8-1-Rcd
2024,March,1,Rcd,9,Moncloa-Aravaca,84.35,2024-Marzo-9-1-Rcd
2024,March,1,Rcd,10,Latina,61.935,2024-Marzo-10-1-Rcd
2024,March,1,Resto,1,Centro,3249.86,2024-Marzo-1-1-Resto
2024,March,1,Resto,6,Tetuán,2165.68,2024-Marzo-6-1-Resto
2024,March,1,Resto,7,Chamberí,1643.66,2024-Marzo-7-1-Resto
2024,March,1,Resto,8,Fuencarral-El Pardo,2909.02,2024-Marzo-8-1-Resto
2024,March,1,Resto,9,Moncloa-Aravaca,1887.76,2024-Marzo-9-1-Resto
2024,March,1,Resto,10,Latina,2829.8,2024-Marzo-10-1-Resto
2024,March,1,Ropa,1,Centro,13.02,2024-Marzo-1-1-Ropa
2024,March,1,Ropa,6,Tetuán,9.695,2024-Marzo-6-1-Ropa
2024,March,1,Ropa,7,Chamberí,15.84,2024-Marzo-7-1-Ropa
2024,March,1,Ropa,8,Fuencarral-El Pardo,13.97,2024-Marzo-8-1-Ropa
2024,March,1,Ropa,9,Moncloa-Aravaca,10.465,2024-Marzo-9-1-Ropa
2024,March,1,Ropa,10,Latina,24.375,2024-Marzo-10-1-Ropa
2024,March,1,Vidrio,1,Centro,683.42,2024-Marzo-1-1-Vidrio
2024,March,1,Vidrio,6,Tetuán,236.92,2024-Marzo-6-1-Vidrio
2024,March,1,Vidrio,7,Chamberí,434.96,2024-Marzo-7-1-Vidrio
2024,March,1,Vidrio,8,Fuencarral-El Pardo,194,2024-Marzo-8-1-Vidrio
2024,March,1,Vidrio,9,Moncloa-Aravaca,242.68,2024-Marzo-9-1-Vidrio
2024,March,1,Vidrio,10,Latina,224.68,2024-Marzo-10-1-Vidrio
2024,March,1,Vidrio Comercial,1,Centro,123.8,2024-Marzo-1-1-Vidrio Comercial
2024,March,2,Carton Comercial,3,Retiro,47.34,2024-Marzo-3-2-Carton Comercial
2024,March,2,Carton Comercial,4,Salamanca,50.48,2024-Marzo-4-2-Carton Comercial
2024,March,2,Carton Comercial,5,Chamartín,51.28,2024-Marzo-5-2-Carton Comercial
2024,March,2,Carton Comercial,14,Moratalaz,33.54,2024-Marzo-14-2-Carton Comercial
2024,March,2,Carton Comercial,15,Ciudad Lineal,45.7,2024-Marzo-15-2-Carton Comercial
2024,March,2,Carton Comercial,16,Hortaleza,51.4,2024-Marzo-16-2-Carton Comercial
2024,March,2,Carton Comercial,19,Vicálvaro,32.76,2024-Marzo-19-2-Carton Comercial
2024,March,2,Carton Comercial,21,Barajas,35.14,2024-Marzo-21-2-Carton Comercial
2024,March,2,Clinicos,3,Retiro,180.72,2024-Marzo-3-2-Clinicos
2024,March,2,Clinicos,4,Salamanca,122.82,2024-Marzo-4-2-Clinicos
2024,March,2,Clinicos,15,Ciudad Lineal,131.6,2024-Marzo-15-2-Clinicos
2024,March,2,Contenedores De Ropa,19,Vicálvaro,0.36,2024-Marzo-19-2-Contenedores De Ropa
2024,March,2,Contenedores De Ropa,20,San Blas-Canillejas,0.54,2024-Marzo-20-2-Contenedores De Ropa
2024,March,2,Envases,3,Retiro,336.54,2024-Marzo-3-2-Envases
2024,March,2,Envases,4,Salamanca,505.8,2024-Marzo-4-2-Envases
2024,March,2,Envases,5,Chamartín,470.78,2024-Marzo-5-2-Envases
2024,March,2,Envases,14,Moratalaz,253.74,2024-Marzo-14-2-Envases
2024,March,2,Envases,15,Ciudad Lineal,744.02,2024-Marzo-15-2-Envases
2024,March,2,Envases,16,Hortaleza,659.82,2024-Marzo-16-2-Envases
2024,March,2,Envases,19,Vicálvaro,312.64,2024-Marzo-19-2-Envases
2024,March,2,Envases,20,San Blas-Canillejas,532.56,2024-Marzo-20-2-Envases
2024,March,2,Envases,21,Barajas,149.74,2024-Marzo-21-2-Envases
2024,March,2,Organica,3,Retiro,923.38,2024-Marzo-3-2-Organica
2024,March,2,Organica,4,Salamanca,1563.14,2024-Marzo-4-2-Organica
2024,March,2,Organica,5,Chamartín,1277.74,2024-Marzo-5-2-Organica
2024,March,2,Organica,14,Moratalaz,373.84,2024-Marzo-14-2-Organica
2024,March,2,Organica,15,Ciudad Lineal,1105.8,2024-Marzo-15-2-Organica
2024,March,2,Organica,16,Hortaleza,1175.5,2024-Marzo-16-2-Organica
2024,March,2,Organica,19,Vicálvaro,802.14,2024-Marzo-19-2-Organica
2024,March,2,Organica,20,San Blas-Canillejas,1017.12,2024-Marzo-20-2-Organica
2024,March,2,Organica,21,Barajas,463.66,2024-Marzo-21-2-Organica
2024,March,2,Papel-carton,3,Retiro,269.6,2024-Marzo-3-2-Papel-carton
2024,March,2,Papel-carton,4,Salamanca,547.7,2024-Marzo-4-2-Papel-carton
2024,March,2,Papel-carton,5,Chamartín,330.9,2024-Marzo-5-2-Papel-carton
2024,March,2,Papel-carton,14,Moratalaz,190.46,2024-Marzo-14-2-Papel-carton
2024,March,2,Papel-carton,15,Ciudad Lineal,346.12,2024-Marzo-15-2-Papel-carton
2024,March,2,Papel-carton,16,Hortaleza,425.56,2024-Marzo-16-2-Papel-carton
2024,March,2,Papel-carton,19,Vicálvaro,76.32,2024-Marzo-19-2-Papel-carton
2024,March,2,Papel-carton,20,San Blas-Canillejas,349.9,2024-Marzo-20-2-Papel-carton
2024,March,2,Papel-carton,21,Barajas,87.14,2024-Marzo-21-2-Papel-carton
2024,March,2,Pilas,3,Retiro,0.03831446,2024-Marzo-3-2-Pilas
2024,March,2,Pilas,4,Salamanca,0.09330021,2024-Marzo-4-2-Pilas
2024,March,2,Pilas,5,Chamartín,0.103696223,2024-Marzo-5-2-Pilas
2024,March,2,Pilas,14,Moratalaz,0.050903964,2024-Marzo-14-2-Pilas
2024,March,2,Pilas,15,Ciudad Lineal,0.090446135,2024-Marzo-15-2-Pilas
2024,March,2,Pilas,16,Hortaleza,0.176653443,2024-Marzo-16-2-Pilas
2024,March,2,Pilas,19,Vicálvaro,0.075557672,2024-Marzo-19-2-Pilas
2024,March,2,Pilas,20,San Blas-Canillejas,0.080563726,2024-Marzo-20-2-Pilas
2024,March,2,Pilas,21,Barajas,0.083068867,2024-Marzo-21-2-Pilas
2024,March,2,Puntos Limpios,3,Retiro,2.5,2024-Marzo-3-2-Puntos Limpios
2024,March,2,Puntos Limpios,5,Chamartín,95.52,2024-Marzo-5-2-Puntos Limpios
2024,March,2,Puntos Limpios,14,Moratalaz,54.74,2024-Marzo-14-2-Puntos Limpios
2024,March,2,Puntos Limpios,15,Ciudad Lineal,61.64,2024-Marzo-15-2-Puntos Limpios
2024,March,2,Puntos Limpios,16,Hortaleza,73.92,2024-Marzo-16-2-Puntos Limpios
2024,March,2,Puntos Limpios,19,Vicálvaro,32.62,2024-Marzo-19-2-Puntos Limpios
2024,March,2,Puntos Limpios,20,San Blas-Canillejas,52.44,2024-Marzo-20-2-Puntos Limpios
2024,March,2,Puntos Limpios,21,Barajas,43.24,2024-Marzo-21-2-Puntos Limpios
2024,March,2,Rcd,3,Retiro,39.07,2024-Marzo-3-2-Rcd
2024,March,2,Rcd,4,Salamanca,45.69,2024-Marzo-4-2-Rcd
2024,March,2,Rcd,5,Chamartín,132.01,2024-Marzo-5-2-Rcd
2024,March,2,Rcd,14,Moratalaz,74.55,2024-Marzo-14-2-Rcd
2024,March,2,Rcd,15,Ciudad Lineal,96.32,2024-Marzo-15-2-Rcd
2024,March,2,Rcd,16,Hortaleza,68.28,2024-Marzo-16-2-Rcd
2024,March,2,Rcd,19,Vicálvaro,48.98,2024-Marzo-19-2-Rcd
2024,March,2,Rcd,20,San Blas-Canillejas,76.44,2024-Marzo-20-2-Rcd
2024,March,2,Rcd,21,Barajas,41.73,2024-Marzo-21-2-Rcd
2024,March,2,Resto,3,Retiro,1091.62,2024-Marzo-3-2-Resto
2024,March,2,Resto,4,Salamanca,1544.94,2024-Marzo-4-2-Resto
2024,March,2,Resto,5,Chamartín,1613.74,2024-Marzo-5-2-Resto
2024,March,2,Resto,14,Moratalaz,976.2,2024-Marzo-14-2-Resto
2024,March,2,Resto,15,Ciudad Lineal,2504.1,2024-Marzo-15-2-Resto
2024,March,2,Resto,16,Hortaleza,2126.6,2024-Marzo-16-2-Resto
2024,March,2,Resto,19,Vicálvaro,1490.9,2024-Marzo-19-2-Resto
2024,March,2,Resto,20,San Blas-Canillejas,2062.74,2024-Marzo-20-2-Resto
2024,March,2,Resto,21,Barajas,751.44,2024-Marzo-21-2-Resto
2024,March,2,Ropa,3,Retiro,6.22,2024-Marzo-3-2-Ropa
2024,March,2,Ropa,4,Salamanca,7.63,2024-Marzo-4-2-Ropa
2024,March,2,Ropa,5,Chamartín,18.65,2024-Marzo-5-2-Ropa
2024,March,2,Ropa,14,Moratalaz,4.95,2024-Marzo-14-2-Ropa
2024,March,2,Ropa,15,Ciudad Lineal,7.23,2024-Marzo-15-2-Ropa
2024,March,2,Ropa,16,Hortaleza,7.5,2024-Marzo-16-2-Ropa
2024,March,2,Ropa,19,Vicálvaro,3.89,2024-Marzo-19-2-Ropa
2024,March,2,Ropa,20,San Blas-Canillejas,7.66,2024-Marzo-20-2-Ropa
2024,March,2,Ropa,21,Barajas,5.79,2024-Marzo-21-2-Ropa
2024,March,2,Vidrio,3,Retiro,437.56,2024-Marzo-3-2-Vidrio
2024,March,2,Vidrio,4,Salamanca,356.24,2024-Marzo-4-2-Vidrio
2024,March,2,Vidrio,5,Chamartín,216.02,2024-Marzo-5-2-Vidrio
2024,March,2,Vidrio,14,Moratalaz,254.92,2024-Marzo-14-2-Vidrio
2024,March,2,Vidrio,15,Ciudad Lineal,174.48,2024-Marzo-15-2-Vidrio
2024,March,2,Vidrio,16,Hortaleza,160.78,2024-Marzo-16-2-Vidrio
2024,March,2,Vidrio,19,Vicálvaro,158.84,2024-Marzo-19-2-Vidrio
2024,March,2,Vidrio,20,San Blas-Canillejas,184.24,2024-Marzo-20-2-Vidrio
2024,March,2,Vidrio,21,Barajas,129.18,2024-Marzo-21-2-Vidrio
2024,March,2,Vidrio Comercial,4,Salamanca,140.2,2024-Marzo-4-2-Vidrio Comercial
2024,March,3,Animales Muertos,99,Sin Distrito,12.1,2024-Marzo-99-3-Animales Muertos
2024,March,3,Carton Comercial,2,Arganzuela,45.48,2024-Marzo-2-3-Carton Comercial
2024,March,3,Carton Comercial,11,Carabanchel,45.68,2024-Marzo-11-3-Carton Comercial
2024,March,3,Carton Comercial,12,Usera,35.28,2024-Marzo-12-3-Carton Comercial
2024,March,3,Carton Comercial,13,Puente de Vallecas,43.42,2024-Marzo-13-3-Carton Comercial
2024,March,3,Carton Comercial,17,Villaverde,25.9,2024-Marzo-17-3-Carton Comercial
2024,March,3,Carton Comercial,18,Villa de Vallecas,24.42,2024-Marzo-18-3-Carton Comercial
2024,March,3,Clinicos,12,Usera,173.44,2024-Marzo-12-3-Clinicos
2024,March,3,Clinicos,13,Puente de Vallecas,36.34,2024-Marzo-13-3-Clinicos
2024,March,3,Envases,2,Arganzuela,482.24,2024-Marzo-2-3-Envases
2024,March,3,Envases,11,Carabanchel,1081.38,2024-Marzo-11-3-Envases
2024,March,3,Envases,12,Usera,471.82,2024-Marzo-12-3-Envases
2024,March,3,Envases,13,Puente de Vallecas,892.86,2024-Marzo-13-3-Envases
2024,March,3,Envases,17,Villaverde,466.86,2024-Marzo-17-3-Envases
2024,March,3,Envases,18,Villa de Vallecas,375.68,2024-Marzo-18-3-Envases
2024,March,3,Organica,2,Arganzuela,784.28,2024-Marzo-2-3-Organica
2024,March,3,Organica,11,Carabanchel,1601.86,2024-Marzo-11-3-Organica
2024,March,3,Organica,12,Usera,934.48,2024-Marzo-12-3-Organica
2024,March,3,Organica,13,Puente de Vallecas,1605.58,2024-Marzo-13-3-Organica
2024,March,3,Organica,17,Villaverde,1201.28,2024-Marzo-17-3-Organica
2024,March,3,Organica,18,Villa de Vallecas,1676.34,2024-Marzo-18-3-Organica
2024,March,3,Papel-carton,2,Arganzuela,356.2,2024-Marzo-2-3-Papel-carton
2024,March,3,Papel-carton,11,Carabanchel,312.12,2024-Marzo-11-3-Papel-carton
2024,March,3,Papel-carton,12,Usera,191.94,2024-Marzo-12-3-Papel-carton
2024,March,3,Papel-carton,13,Puente de Vallecas,267.04,2024-Marzo-13-3-Papel-carton
2024,March,3,Papel-carton,17,Villaverde,218.84,2024-Marzo-17-3-Papel-carton
2024,March,3,Papel-carton,18,Villa de Vallecas,178.42,2024-Marzo-18-3-Papel-carton
2024,March,3,Pilas,2,Arganzuela,0.085442805,2024-Marzo-2-3-Pilas
2024,March,3,Pilas,11,Carabanchel,0.151900319,2024-Marzo-11-3-Pilas
2024,March,3,Pilas,12,Usera,0.13117426,2024-Marzo-12-3-Pilas
2024,March,3,Pilas,13,Puente de Vallecas,0.080478438,2024-Marzo-13-3-Pilas
2024,March,3,Pilas,17,Villaverde,0.073363766,2024-Marzo-17-3-Pilas
2024,March,3,Pilas,18,Villa de Vallecas,0.040255575,2024-Marzo-18-3-Pilas
2024,March,3,Puntos Limpios,2,Arganzuela,72.06,2024-Marzo-2-3-Puntos Limpios
2024,March,3,Puntos Limpios,11,Carabanchel,44.62,2024-Marzo-11-3-Puntos Limpios
2024,March,3,Puntos Limpios,12,Usera,50.46,2024-Marzo-12-3-Puntos Limpios
